subject,recall,item_who,word_who,list,soa,listtype
46,1,control,biograf�a,20,6,emotional
46,0,control,caminata,22,1,emotional
46,0,control,codo,25,2,emotional
46,1,control,consigna,28,6,emotional
46,0,control,sujeto,29,2,emotional
46,1,control,aeropuerto,31,2,emotional
46,0,control,consenso,32,1,emotional
46,0,control,oxigeno,34,4,emotional
46,1,control,luz,35,3,emotional
46,1,control,visitante,36,2,emotional
46,0,control,animal,40,4,emotional
47,1,control,receptor,3,4,emotional
47,0,control,nervio,5,4,emotional
47,1,control,ferri,6,3,emotional
47,0,control,meditaci�n,14,1,emotional
47,1,control,armario,15,6,emotional
47,1,control,nudillo,16,2,emotional
47,1,control,tr�fico,17,6,emotional
47,0,control,caminata,21,3,emotional
47,0,control,nacionalidad,23,4,emotional
47,1,control,actor,26,1,emotional
47,0,control,humanidad,28,2,emotional
47,0,control,resoluci�n,29,2,emotional
47,0,control,eclipse,30,6,emotional
47,0,control,soplo,31,1,emotional
47,1,control,buffet,32,2,emotional
47,0,control,protagonista,34,1,emotional
47,0,control,ojo,36,6,emotional
47,0,control,tejado,38,3,emotional
47,0,control,hombre,39,4,emotional
47,0,control,dialogo,40,3,emotional
48,0,control,criatura,1,1,emotional
48,0,control,arroyo,2,1,emotional
48,0,control,viaje,3,2,emotional
48,0,control,ojo,5,3,emotional
48,0,control,cadera,6,4,emotional
48,1,control,novela,7,1,emotional
48,1,control,ley,10,3,emotional
48,1,control,movimiento,11,4,emotional
48,1,control,avi�n,13,2,emotional
48,0,control,soplo,15,2,emotional
48,0,control,puente,19,4,emotional
48,1,control,ingenio,21,6,emotional
48,0,control,bote,22,6,emotional
48,0,control,aprendiz,25,3,emotional
48,0,control,concentraci�n,26,1,emotional
48,0,control,restaurante,27,3,emotional
48,1,control,piel,31,4,emotional
48,0,control,fuente,32,2,emotional
48,0,control,compa�ero,33,6,emotional
48,0,control,chispa,38,6,emotional
49,1,control,terminal,2,1,emotional
49,0,control,viaje,4,4,emotional
49,0,control,invitados,6,1,emotional
49,0,control,cima,7,6,emotional
49,1,control,mu�eca,10,3,emotional
49,1,control,filosof�a,11,3,emotional
49,0,control,inhalaci�n,12,4,emotional
49,0,control,esplendor,14,3,emotional
49,1,control,dep�sito,15,1,emotional
49,0,control,cuento,17,6,emotional
49,0,control,mirada,18,6,emotional
49,1,control,gimnasio,21,4,emotional
49,0,control,declaraci�n,22,2,emotional
49,0,control,persona,25,1,emotional
49,1,control,lago,29,2,emotional
49,1,control,qu�mico,30,2,emotional
49,1,control,terciopelo,34,2,emotional
49,1,control,transferencia,36,6,emotional
49,1,control,comida,38,3,emotional
49,0,control,atm�sfera,39,4,emotional
50,0,control,puente,2,4,emotional
50,1,control,creatividad,4,4,emotional
50,1,control,cuerpo,7,2,emotional
50,1,control,cauce,10,1,emotional
50,0,control,encuentro,11,3,emotional
50,1,control,merienda,16,1,emotional
50,1,control,nariz,17,3,emotional
50,1,control,movimiento,20,2,emotional
50,0,control,inmigraci�n,21,1,emotional
50,0,control,envase,22,4,emotional
50,0,control,receptor,24,1,emotional
50,1,control,extremidad,25,2,emotional
50,1,control,evoluci�n,26,4,emotional
50,1,control,visi�n,27,3,emotional
50,1,control,libro,28,6,emotional
50,0,control,reflectante,29,3,emotional
50,1,control,congregaci�n,30,2,emotional
50,1,control,contable,32,6,emotional
50,1,control,socio,38,6,emotional
50,0,control,resoluci�n,39,6,emotional
51,0,control,transacci�n,1,3,emotional
51,1,control,inteligencia,4,3,emotional
51,0,control,ser,5,6,emotional
51,1,control,agua,7,1,emotional
51,1,control,casillero,8,1,emotional
51,1,control,ventana,13,4,emotional
51,1,control,oxigeno,15,1,emotional
51,0,control,p�blico,16,6,emotional
51,0,control,sopa,17,6,emotional
51,1,control,nervio,18,2,emotional
51,1,control,visado,22,1,emotional
51,1,control,mano,25,4,emotional
51,1,control,ocupaci�n,26,3,emotional
51,0,control,ojeada,28,4,emotional
51,0,control,ambiente,29,4,emotional
51,1,control,deporte,33,2,emotional
51,1,control,asamblea,35,3,emotional
51,0,control,novela,37,6,emotional
51,1,control,estrella,38,2,emotional
51,0,control,decisi�n,40,2,emotional
52,0,control,aire,2,1,emotional
52,1,control,dialogo,5,6,emotional
52,0,control,ejercicio,8,4,emotional
52,1,control,receptor,9,1,emotional
52,1,control,cine,10,2,emotional
52,0,control,protagonista,13,6,emotional
52,1,control,mu�eca,14,2,emotional
52,1,control,puente,16,2,emotional
52,0,control,lugare�o,18,4,emotional
52,0,control,crecimiento,20,3,emotional
52,1,control,mujer,22,4,emotional
52,1,control,creatividad,26,6,emotional
52,0,control,resoluci�n,28,3,emotional
52,0,control,dedo,29,1,emotional
52,1,control,dep�sito,30,3,emotional
52,1,control,sopa,31,6,emotional
52,1,control,profesi�n,32,1,emotional
52,1,control,estanque,37,2,emotional
52,1,control,estrella,39,4,emotional
52,0,control,terminal,40,3,emotional
53,1,control,tobillo,2,1,emotional
53,0,control,cena,4,3,emotional
53,0,control,luminoso,5,1,emotional
53,0,control,campo,6,4,emotional
53,0,control,contrato,7,3,emotional
53,1,control,corredor,9,6,emotional
53,1,control,lancha,11,6,emotional
53,1,control,inteligencia,15,3,emotional
53,0,control,contable,17,6,emotional
53,1,control,acompa�ante,18,3,emotional
53,0,control,historia,19,6,emotional
53,0,control,ba�l,21,1,emotional
53,1,control,gente,22,2,emotional
53,1,control,brisa,25,4,emotional
53,0,control,terciopelo,27,2,emotional
53,0,control,observador,28,2,emotional
53,1,control,patriotismo,33,4,emotional
53,0,control,terminal,35,2,emotional
53,0,control,altura,37,1,emotional
53,0,control,comunicaci�n,38,4,emotional
54,0,control,textura,1,4,emotional
54,1,control,contrato,3,3,emotional
54,1,control,ventilaci�n,5,1,emotional
54,0,control,f�sico,7,6,emotional
54,1,control,aer�bic,9,2,emotional
54,1,control,raz�n,12,3,emotional
54,1,control,crecimiento,13,2,emotional
54,1,control,luz,15,4,emotional
54,1,control,comida,16,6,emotional
54,1,control,hombre,17,4,emotional
54,1,control,vista,18,3,emotional
54,1,control,capitulo,19,6,emotional
54,0,control,estanque,24,1,emotional
54,1,control,dialogo,27,4,emotional
54,1,control,transferencia,28,2,emotional
54,1,control,concierto,31,3,emotional
54,0,control,inmigraci�n,32,1,emotional
54,1,control,consigna,33,6,emotional
54,0,control,mano,34,1,emotional
54,0,control,tejado,40,2,emotional
55,1,control,edificio,3,4,emotional
55,1,control,terminal,4,4,emotional
55,1,control,vocaci�n,5,3,emotional
55,0,control,observador,8,6,emotional
55,1,control,desayuno,13,6,emotional
55,1,control,codo,17,4,emotional
55,1,control,novela,20,1,emotional
55,0,control,esplendor,22,1,emotional
55,1,control,deporte,23,3,emotional
55,0,control,sujeto,25,1,emotional
55,1,control,cabeza,26,2,emotional
55,1,control,brisa,27,3,emotional
55,0,control,almac�n,29,2,emotional
55,0,control,emisor,30,6,emotional
55,0,control,contrato,31,2,emotional
55,1,control,concentraci�n,35,4,emotional
55,1,control,patriotismo,36,3,emotional
55,0,control,evoluci�n,38,6,emotional
55,0,control,costa,39,2,emotional
55,0,control,cuerpo,40,1,emotional
56,0,control,actor,2,3,emotional
56,0,control,compa�ero,5,4,emotional
56,0,control,visitante,6,2,emotional
56,0,control,importaci�n,7,6,emotional
56,1,control,pierna,10,6,emotional
56,1,control,carrera,12,2,emotional
56,1,control,historia,14,2,emotional
56,0,control,estadio,16,3,emotional
56,0,control,comida,21,4,emotional
56,0,control,legislaci�n,22,6,emotional
56,0,control,bajada,24,1,emotional
56,0,control,nevera,26,1,emotional
56,1,control,roce,27,3,emotional
56,0,control,meditaci�n,29,2,emotional
56,1,control,criatura,32,4,emotional
56,0,control,inhalaci�n,34,3,emotional
56,1,control,luz,35,1,emotional
56,0,control,asociaci�n,37,4,emotional
56,1,control,video,39,6,emotional
56,0,control,mar,40,1,emotional
57,0,control,corredor,1,1,emotional
57,1,control,video,2,3,emotional
57,0,control,metro,3,6,emotional
57,0,control,gente,4,4,emotional
57,1,control,mu�eca,5,2,emotional
57,0,control,ingeniero,8,3,emotional
57,0,control,vapor,10,3,emotional
57,0,control,estrella,13,6,emotional
57,0,control,ventana,14,2,emotional
57,1,control,pensamiento,15,1,emotional
57,0,control,protagonista,20,2,emotional
57,1,control,paisaje,21,1,emotional
57,1,control,piscina,22,6,emotional
57,1,control,trastero,23,4,emotional
57,0,control,terciopelo,29,4,emotional
57,0,control,destinatario,33,4,emotional
57,0,control,natal,34,2,emotional
57,0,control,consenso,35,6,emotional
57,0,control,dama,38,1,emotional
57,1,control,merienda,40,3,emotional
58,0,control,nacionalidad,1,1,emotional
58,0,control,energ�a,3,3,emotional
58,0,control,mente,4,1,emotional
58,1,control,correo,5,6,emotional
58,0,control,evoluci�n,8,2,emotional
58,1,control,merienda,9,3,emotional
58,0,control,torre,11,6,emotional
58,0,control,aeropuerto,12,1,emotional
58,1,control,nevera,13,2,emotional
58,0,control,relaci�n,15,2,emotional
58,0,control,movimiento,18,2,emotional
58,1,control,qu�mico,22,3,emotional
58,1,control,asociaci�n,24,6,emotional
58,0,control,cadera,26,1,emotional
58,0,control,branquias,28,4,emotional
58,0,control,protagonista,29,4,emotional
58,1,control,lancha,30,6,emotional
58,0,control,�ptica,37,3,emotional
58,1,control,contrato,38,4,emotional
58,0,control,textura,39,4,emotional
59,0,control,costa,1,4,emotional
59,0,control,cultura,2,1,emotional
59,0,control,chispa,3,2,emotional
59,0,control,correo,4,6,emotional
59,1,control,alimento,5,3,emotional
59,0,control,contable,8,2,emotional
59,0,control,crecimiento,9,2,emotional
59,0,control,vapor,10,3,emotional
59,0,control,rascacielos,14,4,emotional
59,0,control,mirada,16,6,emotional
59,0,control,reuni�n,17,6,emotional
59,1,control,metro,19,3,emotional
59,1,control,carrera,21,1,emotional
59,1,control,cadera,29,2,emotional
59,0,control,hombre,30,3,emotional
59,0,control,filosof�a,32,4,emotional
59,1,control,vibraci�n,34,4,emotional
59,0,control,envase,35,1,emotional
59,0,control,permiso,38,6,emotional
59,1,control,ficci�n,40,1,emotional
60,0,control,eclipse,1,3,emotional
60,0,control,naturaleza,4,2,emotional
60,0,control,idioma,5,4,emotional
60,0,control,cumplimiento,8,6,emotional
60,0,control,escena,10,6,emotional
60,1,control,dama,12,2,emotional
60,1,control,mensaje,14,2,emotional
60,0,control,canal,15,1,emotional
60,0,control,puente,16,2,emotional
60,0,control,consigna,17,3,emotional
60,0,control,comunidad,20,4,emotional
60,0,control,pulm�n,22,1,emotional
60,1,control,pensamiento,23,3,emotional
60,0,control,abogado,24,1,emotional
60,1,control,pantorrilla,26,4,emotional
60,0,control,metro,27,4,emotional
60,1,control,piel,31,1,emotional
60,1,control,alpinista,35,3,emotional
60,0,control,libro,36,6,emotional
60,1,control,merienda,37,6,emotional
61,0,control,cultura,3,2,emotional
61,0,control,carrera,4,2,emotional
61,0,control,piel,5,4,emotional
61,0,control,ambiente,6,6,emotional
61,0,control,pantorrilla,7,3,emotional
61,0,control,andamio,12,1,emotional
61,0,control,pauta,14,6,emotional
61,1,control,concierto,15,6,emotional
61,1,control,respiraci�n,17,3,emotional
61,0,control,empleo,18,6,emotional
61,0,control,casillero,21,2,emotional
61,1,control,cocina,23,3,emotional
61,1,control,texto,24,2,emotional
61,1,control,asociaci�n,27,1,emotional
61,1,control,reflectante,30,1,emotional
61,0,control,fuente,31,1,emotional
61,0,control,nadador,32,4,emotional
61,0,control,meditaci�n,33,3,emotional
61,1,control,relaci�n,35,4,emotional
61,1,control,panorama,40,4,emotional
62,0,control,respiraci�n,1,3,emotional
62,0,control,declaraci�n,2,3,emotional
62,1,control,balc�n,7,1,emotional
62,1,control,vida,8,4,emotional
62,0,control,aprendiz,9,2,emotional
62,0,control,caja,16,4,emotional
62,0,control,alpinista,21,3,emotional
62,0,control,nervio,23,6,emotional
62,0,control,transferencia,27,2,emotional
62,1,control,visado,28,6,emotional
62,1,control,extremidad,29,1,emotional
62,0,control,imaginaci�n,31,2,emotional
62,0,control,editor,32,1,emotional
62,0,control,costa,33,3,emotional
62,1,control,cine,34,2,emotional
62,1,control,sol,36,4,emotional
62,1,control,cena,37,6,emotional
62,1,control,metro,38,6,emotional
62,1,control,mujer,39,4,emotional
62,0,control,asociaci�n,40,1,emotional
63,1,control,desayuno,2,1,emotional
63,0,control,trama,3,2,emotional
63,1,control,cerebro,4,1,emotional
63,1,control,natal,5,3,emotional
63,1,control,abogado,6,6,emotional
63,0,control,�ptica,7,4,emotional
63,0,control,destinatario,8,4,emotional
63,0,control,sensaci�n,10,3,emotional
63,1,control,aire,13,3,emotional
63,0,control,esplendor,14,6,emotional
63,0,control,cauce,15,1,emotional
63,1,control,nudillo,16,2,emotional
63,1,control,ser,17,6,emotional
63,0,control,movimiento,20,4,emotional
63,0,control,brinco,25,3,emotional
63,0,control,resoluci�n,26,2,emotional
63,1,control,humanidad,33,1,emotional
63,1,control,dep�sito,36,4,emotional
63,0,control,estaci�n,37,6,emotional
63,1,control,grupo,40,2,emotional
64,1,control,roce,2,1,emotional
64,1,control,corredor,5,1,emotional
64,0,control,socio,6,4,emotional
64,1,control,nariz,11,2,emotional
64,0,control,tejado,15,3,emotional
64,1,control,estrella,17,2,emotional
64,0,control,costa,18,6,emotional
64,0,control,ambiente,19,3,emotional
64,0,control,intercambio,22,6,emotional
64,1,control,idioma,23,2,emotional
64,0,control,biograf�a,24,3,emotional
64,0,control,video,27,4,emotional
64,1,control,aprendiz,28,6,emotional
64,1,control,ley,29,1,emotional
64,0,control,sopa,32,3,emotional
64,1,control,cadera,35,2,emotional
64,0,control,pasajero,37,4,emotional
64,1,control,envase,38,4,emotional
64,1,control,mente,39,1,emotional
64,1,control,concurrencia,40,6,emotional
65,1,control,libro,3,6,emotional
65,0,control,nariz,4,6,emotional
65,0,control,patriotismo,5,4,emotional
65,1,control,planeta,10,2,emotional
65,0,control,lancha,12,4,emotional
65,0,control,grupo,14,2,emotional
65,1,control,sujeto,15,3,emotional
65,1,control,vista,16,3,emotional
65,1,control,aeropuerto,18,2,emotional
65,1,control,gimnasio,19,1,emotional
65,0,control,extremidad,20,6,emotional
65,0,control,cocina,21,6,emotional
65,1,control,emisor,24,3,emotional
65,0,control,caja,25,4,emotional
65,0,control,decisi�n,30,2,emotional
65,1,control,aprendiz,31,3,emotional
65,0,control,bajada,33,1,emotional
65,1,control,nervio,35,4,emotional
65,1,control,filosof�a,36,1,emotional
65,0,control,reflectante,37,1,emotional
66,0,control,estadio,1,4,emotional
66,0,control,codo,2,3,emotional
66,0,control,reflectante,3,4,emotional
66,0,control,mar,5,1,emotional
66,1,control,colega,9,2,emotional
66,1,control,ocupaci�n,10,2,emotional
66,0,control,mirada,12,2,emotional
66,1,control,superficie,14,1,emotional
66,0,control,contrato,15,6,emotional
66,0,control,congregaci�n,16,6,emotional
66,1,control,corredor,19,1,emotional
66,0,control,crecimiento,20,4,emotional
66,1,control,cr�neo,21,6,emotional
66,1,control,mensaje,23,1,emotional
66,1,control,andamio,29,3,emotional
66,0,control,bote,30,3,emotional
66,1,control,buffet,31,2,emotional
66,1,control,pulm�n,33,4,emotional
66,1,control,autor,36,6,emotional
66,0,control,cultura,37,3,emotional
67,1,control,codo,1,6,emotional
67,0,control,carrera,5,2,emotional
67,1,control,pasajero,9,3,emotional
67,0,control,panorama,12,4,emotional
67,0,control,vibraci�n,13,1,emotional
67,0,control,regla,14,6,emotional
67,1,control,animal,16,1,emotional
67,1,control,dep�sito,19,2,emotional
67,1,control,dama,21,3,emotional
67,1,control,simposio,23,6,emotional
67,0,control,altillo,26,3,emotional
67,1,control,qu�mico,28,2,emotional
67,0,control,reflectante,30,4,emotional
67,1,control,mar,31,4,emotional
67,1,control,neurona,32,4,emotional
67,1,control,merienda,33,3,emotional
67,1,control,trama,34,6,emotional
67,0,control,boca,35,1,emotional
67,0,control,inmigraci�n,36,2,emotional
67,0,control,destinatario,37,1,emotional
68,1,control,creatividad,1,3,emotional
68,1,control,lancha,4,2,emotional
68,1,control,ingeniero,5,4,emotional
68,1,control,relaci�n,6,3,emotional
68,0,control,permiso,8,2,emotional
68,0,control,energ�a,9,6,emotional
68,1,control,novela,10,2,emotional
68,1,control,vida,11,4,emotional
68,1,control,palma,14,3,emotional
68,0,control,sopa,15,1,emotional
68,1,control,pierna,19,6,emotional
68,0,control,�ptica,26,4,emotional
68,1,control,viento,27,6,emotional
68,1,control,patriotismo,28,1,emotional
68,1,control,metro,31,6,emotional
68,1,control,congreso,32,3,emotional
68,1,control,nevera,34,4,emotional
