recprob,subject,encpos,list_type,item,oddvctrl
0,34,12,perceptual,oddballp1,oddball
0.6,35,12,perceptual,oddballp1,oddball
0,36,12,perceptual,oddballp1,oddball
0.8,37,12,perceptual,oddballp1,oddball
1,38,12,perceptual,oddballp1,oddball
0.5,39,12,perceptual,oddballp1,oddball
0.75,40,12,perceptual,oddballp1,oddball
0.166666666666667,41,12,perceptual,oddballp1,oddball
0.75,42,12,perceptual,oddballp1,oddball
0.666666666666667,43,12,perceptual,oddballp1,oddball
0.333333333333333,44,12,perceptual,oddballp1,oddball
0.25,45,12,perceptual,oddballp1,oddball
0.5,46,12,perceptual,oddballp1,oddball
0.75,47,12,perceptual,oddballp1,oddball
1,48,12,perceptual,oddballp1,oddball
0.333333333333333,49,12,perceptual,oddballp1,oddball
0.5,50,12,perceptual,oddballp1,oddball
1,51,12,perceptual,oddballp1,oddball
1,52,12,perceptual,oddballp1,oddball
0.166666666666667,53,12,perceptual,oddballp1,oddball
0.25,54,12,perceptual,oddballp1,oddball
0.333333333333333,55,12,perceptual,oddballp1,oddball
0.4,56,12,perceptual,oddballp1,oddball
0.142857142857143,57,12,perceptual,oddballp1,oddball
0.333333333333333,58,12,perceptual,oddballp1,oddball
0.666666666666667,59,12,perceptual,oddballp1,oddball
0.5,60,12,perceptual,oddballp1,oddball
0.5,61,12,perceptual,oddballp1,oddball
0.166666666666667,62,12,perceptual,oddballp1,oddball
0.571428571428571,63,12,perceptual,oddballp1,oddball
0.666666666666667,64,12,perceptual,oddballp1,oddball
0.833333333333333,65,12,perceptual,oddballp1,oddball
0.333333333333333,66,12,perceptual,oddballp1,oddball
0.333333333333333,67,12,perceptual,oddballp1,oddball
0.555555555555556,68,12,perceptual,oddballp1,oddball
1,69,12,perceptual,oddballp1,oddball
0.555555555555556,70,12,perceptual,oddballp1,oddball
0,71,12,perceptual,oddballp1,oddball
0.5,72,12,perceptual,oddballp1,oddball
0.375,73,12,perceptual,oddballp1,oddball
0.5,74,12,perceptual,oddballp1,oddball
0.5,75,12,perceptual,oddballp1,oddball
1,4,12,perceptual,control,control
0.5,5,12,perceptual,control,control
0.6,6,12,perceptual,control,control
0.75,7,12,perceptual,control,control
0.666666666666667,9,12,perceptual,control,control
0.75,10,12,perceptual,control,control
0.714285714285714,11,12,perceptual,control,control
1,12,12,perceptual,control,control
0.8,14,12,perceptual,control,control
0.5,15,12,perceptual,control,control
0.5,16,12,perceptual,control,control
0.5,17,12,perceptual,control,control
0.666666666666667,19,12,perceptual,control,control
0,20,12,perceptual,control,control
0.5,21,12,perceptual,control,control
0.857142857142857,22,12,perceptual,control,control
0,23,12,perceptual,control,control
0,24,12,perceptual,control,control
0.333333333333333,25,12,perceptual,control,control
0.5,26,12,perceptual,control,control
0.666666666666667,27,12,perceptual,control,control
0.666666666666667,28,12,perceptual,control,control
0.5,29,12,perceptual,control,control
0,30,12,perceptual,control,control
0.25,31,12,perceptual,control,control
0.6,32,12,perceptual,control,control
0.4,33,12,perceptual,control,control
0.714285714285714,34,12,perceptual,control,control
0.5,35,12,perceptual,control,control
0.833333333333333,36,12,perceptual,control,control
0.333333333333333,37,12,perceptual,control,control
0.4,38,12,perceptual,control,control
0.666666666666667,39,12,perceptual,control,control
0.8,40,12,perceptual,control,control
0.5,41,12,perceptual,control,control
0.833333333333333,42,12,perceptual,control,control
0.666666666666667,43,12,perceptual,control,control
0.75,44,12,perceptual,control,control
1,45,12,perceptual,control,control
0.75,46,12,perceptual,control,control
0.4,47,12,perceptual,control,control
0.333333333333333,48,12,perceptual,control,control
0.333333333333333,49,12,perceptual,control,control
0.5,50,12,perceptual,control,control
1,51,12,perceptual,control,control
0.666666666666667,52,12,perceptual,control,control
0.333333333333333,53,12,perceptual,control,control
0.666666666666667,54,12,perceptual,control,control
0.555555555555556,55,12,perceptual,control,control
1,56,12,perceptual,control,control
0.666666666666667,57,12,perceptual,control,control
0.333333333333333,58,12,perceptual,control,control
0.5,59,12,perceptual,control,control
0,60,12,perceptual,control,control
0.4,61,12,perceptual,control,control
0.833333333333333,62,12,perceptual,control,control
0.5,63,12,perceptual,control,control
0.2,64,12,perceptual,control,control
0.5,65,12,perceptual,control,control
0.666666666666667,66,12,perceptual,control,control
0.666666666666667,67,12,perceptual,control,control
0.5,68,12,perceptual,control,control
0.666666666666667,69,12,perceptual,control,control
1,70,12,perceptual,control,control
0.5,71,12,perceptual,control,control
0.5,72,12,perceptual,control,control
0.571428571428571,73,12,perceptual,control,control
1,74,12,perceptual,control,control
0.2,75,12,perceptual,control,control
0,4,12,perceptual,controlm2,control
0.25,5,12,perceptual,controlm2,control
0.6,6,12,perceptual,controlm2,control
0.75,7,12,perceptual,controlm2,control
0.333333333333333,9,12,perceptual,controlm2,control
0.5,10,12,perceptual,controlm2,control
0.571428571428571,11,12,perceptual,controlm2,control
0,12,12,perceptual,controlm2,control
0.8,14,12,perceptual,controlm2,control
0.5,15,12,perceptual,controlm2,control
0.5,16,12,perceptual,controlm2,control
0.75,17,12,perceptual,controlm2,control
0.833333333333333,19,12,perceptual,controlm2,control
0.333333333333333,20,12,perceptual,controlm2,control
0.5,21,12,perceptual,controlm2,control
0.428571428571429,22,12,perceptual,controlm2,control
0,23,12,perceptual,controlm2,control
1,24,12,perceptual,controlm2,control
0,25,12,perceptual,controlm2,control
0,26,12,perceptual,controlm2,control
0.666666666666667,27,12,perceptual,controlm2,control
0.333333333333333,28,12,perceptual,controlm2,control
0,29,12,perceptual,controlm2,control
0.333333333333333,30,12,perceptual,controlm2,control
0.5,31,12,perceptual,controlm2,control
0.8,32,12,perceptual,controlm2,control
0.6,33,12,perceptual,controlm2,control
0.714285714285714,34,12,perceptual,controlm2,control
1,35,12,perceptual,controlm2,control
0.666666666666667,36,12,perceptual,controlm2,control
0.666666666666667,37,12,perceptual,controlm2,control
0.4,38,12,perceptual,controlm2,control
0.333333333333333,39,12,perceptual,controlm2,control
0.8,40,12,perceptual,controlm2,control
0.5,41,12,perceptual,controlm2,control
0.666666666666667,42,12,perceptual,controlm2,control
0.666666666666667,43,12,perceptual,controlm2,control
0.5,44,12,perceptual,controlm2,control
0.5,45,12,perceptual,controlm2,control
0.625,46,12,perceptual,controlm2,control
0.2,47,12,perceptual,controlm2,control
0.333333333333333,48,12,perceptual,controlm2,control
0.666666666666667,49,12,perceptual,controlm2,control
0.166666666666667,50,12,perceptual,controlm2,control
1,51,12,perceptual,controlm2,control
0.666666666666667,52,12,perceptual,controlm2,control
0.666666666666667,53,12,perceptual,controlm2,control
0,54,12,perceptual,controlm2,control
0.777777777777778,55,12,perceptual,controlm2,control
0.4,56,12,perceptual,controlm2,control
0.333333333333333,57,12,perceptual,controlm2,control
1,58,12,perceptual,controlm2,control
0.375,59,12,perceptual,controlm2,control
1,60,12,perceptual,controlm2,control
0.4,61,12,perceptual,controlm2,control
0.5,62,12,perceptual,controlm2,control
0.166666666666667,63,12,perceptual,controlm2,control
0.6,64,12,perceptual,controlm2,control
0.5,65,12,perceptual,controlm2,control
0.5,66,12,perceptual,controlm2,control
0.333333333333333,67,12,perceptual,controlm2,control
0.5,68,12,perceptual,controlm2,control
0.666666666666667,69,12,perceptual,controlm2,control
0.5,70,12,perceptual,controlm2,control
0.166666666666667,71,12,perceptual,controlm2,control
0.333333333333333,72,12,perceptual,controlm2,control
0.285714285714286,73,12,perceptual,controlm2,control
0.333333333333333,74,12,perceptual,controlm2,control
0.6,75,12,perceptual,controlm2,control
0.5,4,12,perceptual,controlm1,control
0.25,5,12,perceptual,controlm1,control
0.6,6,12,perceptual,controlm1,control
0.625,7,12,perceptual,controlm1,control
0.333333333333333,9,12,perceptual,controlm1,control
0.25,10,12,perceptual,controlm1,control
0.571428571428571,11,12,perceptual,controlm1,control
1,12,12,perceptual,controlm1,control
0.4,14,12,perceptual,controlm1,control
0.5,15,12,perceptual,controlm1,control
0.666666666666667,16,12,perceptual,controlm1,control
0.5,17,12,perceptual,controlm1,control
0.5,19,12,perceptual,controlm1,control
0.333333333333333,20,12,perceptual,controlm1,control
0.833333333333333,21,12,perceptual,controlm1,control
1,22,12,perceptual,controlm1,control
0,23,12,perceptual,controlm1,control
0,24,12,perceptual,controlm1,control
0,25,12,perceptual,controlm1,control
1,26,12,perceptual,controlm1,control
0.666666666666667,27,12,perceptual,controlm1,control
0.5,28,12,perceptual,controlm1,control
0.5,29,12,perceptual,controlm1,control
0.333333333333333,30,12,perceptual,controlm1,control
0.75,31,12,perceptual,controlm1,control
1,32,12,perceptual,controlm1,control
1,33,12,perceptual,controlm1,control
0.142857142857143,34,12,perceptual,controlm1,control
1,35,12,perceptual,controlm1,control
0.833333333333333,36,12,perceptual,controlm1,control
0.666666666666667,37,12,perceptual,controlm1,control
0.6,38,12,perceptual,controlm1,control
1,39,12,perceptual,controlm1,control
0,40,12,perceptual,controlm1,control
0.5,41,12,perceptual,controlm1,control
0.666666666666667,42,12,perceptual,controlm1,control
0.666666666666667,43,12,perceptual,controlm1,control
0.75,44,12,perceptual,controlm1,control
0.5,45,12,perceptual,controlm1,control
0.625,46,12,perceptual,controlm1,control
0.2,47,12,perceptual,controlm1,control
0.333333333333333,48,12,perceptual,controlm1,control
0.666666666666667,49,12,perceptual,controlm1,control
0.166666666666667,50,12,perceptual,controlm1,control
0.5,51,12,perceptual,controlm1,control
0.666666666666667,52,12,perceptual,controlm1,control
0,53,12,perceptual,controlm1,control
0.666666666666667,54,12,perceptual,controlm1,control
0.777777777777778,55,12,perceptual,controlm1,control
0.6,56,12,perceptual,controlm1,control
0.333333333333333,57,12,perceptual,controlm1,control
0.333333333333333,58,12,perceptual,controlm1,control
0.125,59,12,perceptual,controlm1,control
0,60,12,perceptual,controlm1,control
0.4,61,12,perceptual,controlm1,control
0.5,62,12,perceptual,controlm1,control
0.333333333333333,63,12,perceptual,controlm1,control
0.2,64,12,perceptual,controlm1,control
0.5,65,12,perceptual,controlm1,control
0.5,66,12,perceptual,controlm1,control
0.333333333333333,67,12,perceptual,controlm1,control
0.75,68,12,perceptual,controlm1,control
1,69,12,perceptual,controlm1,control
1,70,12,perceptual,controlm1,control
0.333333333333333,71,12,perceptual,controlm1,control
0.5,72,12,perceptual,controlm1,control
0.571428571428571,73,12,perceptual,controlm1,control
1,74,12,perceptual,controlm1,control
0.4,75,12,perceptual,controlm1,control
0,4,12,perceptual,controlp1,control
1,5,12,perceptual,controlp1,control
0.4,6,12,perceptual,controlp1,control
0.75,7,12,perceptual,controlp1,control
0.333333333333333,9,12,perceptual,controlp1,control
0.75,10,12,perceptual,controlp1,control
0.571428571428571,11,12,perceptual,controlp1,control
1,12,12,perceptual,controlp1,control
1,14,12,perceptual,controlp1,control
0.5,15,12,perceptual,controlp1,control
0.833333333333333,16,12,perceptual,controlp1,control
0.75,17,12,perceptual,controlp1,control
0.666666666666667,19,12,perceptual,controlp1,control
0.333333333333333,20,12,perceptual,controlp1,control
0.666666666666667,21,12,perceptual,controlp1,control
0.714285714285714,22,12,perceptual,controlp1,control
0,23,12,perceptual,controlp1,control
0,24,12,perceptual,controlp1,control
0.333333333333333,25,12,perceptual,controlp1,control
0,26,12,perceptual,controlp1,control
1,27,12,perceptual,controlp1,control
0.166666666666667,28,12,perceptual,controlp1,control
0.5,29,12,perceptual,controlp1,control
0.333333333333333,30,12,perceptual,controlp1,control
0.5,31,12,perceptual,controlp1,control
0.4,32,12,perceptual,controlp1,control
0.8,33,12,perceptual,controlp1,control
0.428571428571429,34,12,perceptual,controlp1,control
1,35,12,perceptual,controlp1,control
0.833333333333333,36,12,perceptual,controlp1,control
0.333333333333333,37,12,perceptual,controlp1,control
0.2,38,12,perceptual,controlp1,control
0.666666666666667,39,12,perceptual,controlp1,control
0.6,40,12,perceptual,controlp1,control
0.5,41,12,perceptual,controlp1,control
0.833333333333333,42,12,perceptual,controlp1,control
0.333333333333333,43,12,perceptual,controlp1,control
0.5,44,12,perceptual,controlp1,control
1,45,12,perceptual,controlp1,control
1,46,12,perceptual,controlp1,control
0.2,47,12,perceptual,controlp1,control
0.5,48,12,perceptual,controlp1,control
0,49,12,perceptual,controlp1,control
0.5,50,12,perceptual,controlp1,control
1,51,12,perceptual,controlp1,control
0.333333333333333,52,12,perceptual,controlp1,control
0.666666666666667,53,12,perceptual,controlp1,control
0.666666666666667,54,12,perceptual,controlp1,control
0.444444444444444,55,12,perceptual,controlp1,control
1,56,12,perceptual,controlp1,control
0.666666666666667,57,12,perceptual,controlp1,control
1,58,12,perceptual,controlp1,control
0.625,59,12,perceptual,controlp1,control
0.5,60,12,perceptual,controlp1,control
0.4,61,12,perceptual,controlp1,control
1,62,12,perceptual,controlp1,control
0.333333333333333,63,12,perceptual,controlp1,control
0.6,64,12,perceptual,controlp1,control
0.5,65,12,perceptual,controlp1,control
0.666666666666667,66,12,perceptual,controlp1,control
0.333333333333333,67,12,perceptual,controlp1,control
0.25,68,12,perceptual,controlp1,control
0.666666666666667,69,12,perceptual,controlp1,control
1,70,12,perceptual,controlp1,control
0,71,12,perceptual,controlp1,control
0.5,72,12,perceptual,controlp1,control
0.857142857142857,73,12,perceptual,controlp1,control
0.333333333333333,74,12,perceptual,controlp1,control
0.2,75,12,perceptual,controlp1,control
